Terms,Frequency absolute,Frequency Relative
guler?d?,1,"0,00727749072119933"
gulag.,1,"0,00727749072119933"
gulag,14,"0,101884870096791"
Gulag,1,"0,00727749072119933"
guess.,1,"0,00727749072119933"
guess,1,"0,00727749072119933"
gualg,1,"0,00727749072119933"
groceries,1,"0,00727749072119933"
grinder,1,"0,00727749072119933"
Greta,1,"0,00727749072119933"
green,10,"0,0727749072119933"
great,11,"0,0800523979331926"
got,6,"0,043664944327196"
gopddamn,1,"0,00727749072119933"
goooooooooooooooooooooooooooooo,1,"0,00727749072119933"
goooooooooo,1,"0,00727749072119933"
GOOOOOOOO,1,"0,00727749072119933"
goooooooo,1,"0,00727749072119933"
gooooooo,1,"0,00727749072119933"
goooooo,1,"0,00727749072119933"
gOOOOOLL,1,"0,00727749072119933"
goooood,1,"0,00727749072119933"
gooooo,1,"0,00727749072119933"
GOOOOL,1,"0,00727749072119933"
gooool,1,"0,00727749072119933"
goooo,4,"0,0291099628847973"
goood,1,"0,00727749072119933"
gooo,15,"0,10916236081799"
GOOO,1,"0,00727749072119933"
Gool,161,"1,17167600611309"
gool,2,"0,0145549814423987"
googogo,1,"0,00727749072119933"
goofy,1,"0,00727749072119933"
goodluck,2,"0,0145549814423987"
good,64,"0,465759406156757"
Good,2,"0,0145549814423987"
GOOD,1,"0,00727749072119933"
goo,23,"0,167382286587585"
gonna,13,"0,0946073793755913"
golden,4,"0,0291099628847973"
GOLDEN,1,"0,00727749072119933"
gold,2,"0,0145549814423987"
going,7,"0,0509424350483953"
GOING,1,"0,00727749072119933"
goiiiing,1,"0,00727749072119933"
gogogogo,1,"0,00727749072119933"
gogogo,1,"0,00727749072119933"
GOGOGO,1,"0,00727749072119933"
GODNESS,1,"0,00727749072119933"
god,4,"0,0291099628847973"
GOALLL,1,"0,00727749072119933"
goal,2,"0,0145549814423987"
GOAALLLL,1,"0,00727749072119933"
GOAAAL,1,"0,00727749072119933"
go,92,"0,669529146350338"
GO,8,"0,0582199257695946"
Go,1,"0,00727749072119933"
gn,12,"0,087329888654392"
Gn,3,"0,021832472163598"
GN,1,"0,00727749072119933"
gll,1,"0,00727749072119933"
GlitchCat,3,"0,021832472163598"
glglgl,1,"0,00727749072119933"
glgl,10,"0,0727749072119933"
GLGL,1,"0,00727749072119933"
glg,1,"0,00727749072119933"
gladiat?r,1,"0,00727749072119933"
gl,48,"0,349319554617568"
GL,10,"0,0727749072119933"
Gl,1,"0,00727749072119933"
giweaway?,1,"0,00727749072119933"
giving,1,"0,00727749072119933"
gives,1,"0,00727749072119933"
givee,1,"0,00727749072119933"
GIVEAWY,1,"0,00727749072119933"
giveaway?,1,"0,00727749072119933"
giveaway,4,"0,0291099628847973"
give,6,"0,043664944327196"
Give,1,"0,00727749072119933"
girls,1,"0,00727749072119933"
girl,1,"0,00727749072119933"
gimme,1,"0,00727749072119933"
GIGACHAD,2,"0,0145549814423987"
gifts,9,"0,065497416490794"
gift,4,"0,0291099628847973"
Ghosts,1,"0,00727749072119933"
gho,1,"0,00727749072119933"
ggs,11,"0,0800523979331926"
GGOD,1,"0,00727749072119933"
GGGGGGGGGGG,1,"0,00727749072119933"
GGGGGGGGGG,1,"0,00727749072119933"
gggggg,1,"0,00727749072119933"
gg,29,"0,211047230914781"
GG,6,"0,043664944327196"
gf,1,"0,00727749072119933"
getting,2,"0,0145549814423987"
Getta,1,"0,00727749072119933"
get,22,"0,160104795866385"
george,1,"0,00727749072119933"
gemz,2,"0,0145549814423987"
gems,18,"0,130994832981588"
GEMS,2,"0,0145549814423987"
Gayge,2,"0,0145549814423987"
gatessss,1,"0,00727749072119933"
gatess,1,"0,00727749072119933"
gates?,1,"0,00727749072119933"
gates,61,"0,443926933993159"
Gates,5,"0,0363874536059967"
GATES,2,"0,0145549814423987"
gateesss,1,"0,00727749072119933"
gate,3,"0,021832472163598"
Gate,1,"0,00727749072119933"
garanted,5,"0,0363874536059967"
gangrena,2,"0,0145549814423987"
gamomat,2,"0,0145549814423987"
Gaming,1,"0,00727749072119933"
games,1,"0,00727749072119933"
game.,1,"0,00727749072119933"
game,21,"0,152827305145186"
gamdom's,1,"0,00727749072119933"
gamdom,5,"0,0363874536059967"
gambling,4,"0,0291099628847973"
gamblers,1,"0,00727749072119933"
gambler,2,"0,0145549814423987"
gamble,17,"0,123717342260389"
gambe,2,"0,0145549814423987"
gamba,2,"0,0145549814423987"
gamb,1,"0,00727749072119933"
Gains,6,"0,043664944327196"
GabeN,1,"0,00727749072119933"
gaamdom,1,"0,00727749072119933"
ga,1,"0,00727749072119933"
G,3,"0,021832472163598"
g,1,"0,00727749072119933"
fuuuck,1,"0,00727749072119933"
fury,2,"0,0145549814423987"
funny,1,"0,00727749072119933"
fun,1,"0,00727749072119933"
fully,1,"0,00727749072119933"
fullscreen,1,"0,00727749072119933"
full,5,"0,0363874536059967"
fukkin,1,"0,00727749072119933"
fuckkkkkkkkkkkkkkkkk,1,"0,00727749072119933"
FUCKKKKKKKKKK,1,"0,00727749072119933"
FUCKKKKKKKKK,1,"0,00727749072119933"
FUCKING,2,"0,0145549814423987"
fucking,1,"0,00727749072119933"
FUCKIN,1,"0,00727749072119933"
fucker,1,"0,00727749072119933"
fucked,3,"0,021832472163598"
fuck?ng,1,"0,00727749072119933"
fuck,18,"0,130994832981588"
FUCK,2,"0,0145549814423987"
Fuck,1,"0,00727749072119933"
ft,1,"0,00727749072119933"
Frutis,1,"0,00727749072119933"
Fruits,1,"0,00727749072119933"
fruits,1,"0,00727749072119933"
fruit,16,"0,116439851539189"
frst,1,"0,00727749072119933"
from,23,"0,167382286587585"
friend,3,"0,021832472163598"
friday,1,"0,00727749072119933"
frfrp,1,"0,00727749072119933"
frfr,2,"0,0145549814423987"
Free,1,"0,00727749072119933"
free,1,"0,00727749072119933"
frames,2,"0,0145549814423987"
Frames,1,"0,00727749072119933"
fr,236,"1,71748781020304"
FR,2,"0,0145549814423987"
FPS,1,"0,00727749072119933"
found,1,"0,00727749072119933"
fot,1,"0,00727749072119933"
foru,1,"0,00727749072119933"
forsenCD,1,"0,00727749072119933"
forgotten,1,"0,00727749072119933"
forgot,1,"0,00727749072119933"
forget,1,"0,00727749072119933"
forge,8,"0,0582199257695946"
forever,1,"0,00727749072119933"
forest,1,"0,00727749072119933"
for,129,"0,938796303034714"
FOR,2,"0,0145549814423987"
food,1,"0,00727749072119933"
folsom,1,"0,00727749072119933"
fo,1,"0,00727749072119933"
floss,3,"0,021832472163598"
Floss,1,"0,00727749072119933"
floating,1,"0,00727749072119933"
flip,2,"0,0145549814423987"
flight,2,"0,0145549814423987"
flashbacks,1,"0,00727749072119933"
fkkk,1,"0,00727749072119933"
fkfkfkfkkkk,1,"0,00727749072119933"
fk,4,"0,0291099628847973"
fixed,1,"0,00727749072119933"
first,12,"0,087329888654392"
fire,2,"0,0145549814423987"
FIRE,2,"0,0145549814423987"
finish,1,"0,00727749072119933"
fine,5,"0,0363874536059967"
finally?,3,"0,021832472163598"
finally,2,"0,0145549814423987"
fill,1,"0,00727749072119933"
fiesta,3,"0,021832472163598"
Fiesta,2,"0,0145549814423987"
FIESTA,1,"0,00727749072119933"
fidget,1,"0,00727749072119933"
ffffffff,1,"0,00727749072119933"
FF,1,"0,00727749072119933"
few,5,"0,0363874536059967"
FeelsWeirdMan,1,"0,00727749072119933"
FeelsBadMan,7,"0,0509424350483953"
feeling,2,"0,0145549814423987"
feelin,2,"0,0145549814423987"
feel,4,"0,0291099628847973"
fee,1,"0,00727749072119933"
fck?ng,2,"0,0145549814423987"
fck,3,"0,021832472163598"
FBI,1,"0,00727749072119933"
fax,1,"0,00727749072119933"
fav,1,"0,00727749072119933"
fat,2,"0,0145549814423987"
fast,4,"0,0291099628847973"
far?,1,"0,00727749072119933"
far,2,"0,0145549814423987"
fake,2,"0,0145549814423987"
fails,2,"0,0145549814423987"
FACTOR,1,"0,00727749072119933"
fact,1,"0,00727749072119933"
facecam,1,"0,00727749072119933"
f?r,2,"0,0145549814423987"
F,12,"0,087329888654392"
f,7,"0,0509424350483953"
ezzzzzzzzzzz,1,"0,00727749072119933"
ezzzzzz,2,"0,0145549814423987"
ezzzzz,1,"0,00727749072119933"
ezz,3,"0,021832472163598"
EZZ,1,"0,00727749072119933"
EZ,29,"0,211047230914781"
ez,22,"0,160104795866385"
Ez,2,"0,0145549814423987"
eyyy,1,"0,00727749072119933"
EYO,1,"0,00727749072119933"
Eyo,1,"0,00727749072119933"
eyes,1,"0,00727749072119933"
ey,3,"0,021832472163598"
extra,2,"0,0145549814423987"
Extra,1,"0,00727749072119933"
experience,1,"0,00727749072119933"
expensive,3,"0,021832472163598"
expecting,1,"0,00727749072119933"
expectations,1,"0,00727749072119933"
expandiong,1,"0,00727749072119933"
expandingg,1,"0,00727749072119933"
expanding,15,"0,10916236081799"
excuse,1,"0,00727749072119933"
example,1,"0,00727749072119933"
exactly,4,"0,0291099628847973"
everything,2,"0,0145549814423987"
everyone,6,"0,043664944327196"
everyday,1,"0,00727749072119933"
everybodyy,1,"0,00727749072119933"
every,7,"0,0509424350483953"
ever,4,"0,0291099628847973"
eventually,1,"0,00727749072119933"
evening,3,"0,021832472163598"
even,8,"0,0582199257695946"
europe,1,"0,00727749072119933"
escor*,1,"0,00727749072119933"
escaped,1,"0,00727749072119933"
eraySad,2,"0,0145549814423987"
entire,1,"0,00727749072119933"
enough,2,"0,0145549814423987"
enjoy,3,"0,021832472163598"
energy,1,"0,00727749072119933"
end,3,"0,021832472163598"
empty,1,"0,00727749072119933"
email,3,"0,021832472163598"
em?,1,"0,00727749072119933"
em,6,"0,043664944327196"
ELTS,1,"0,00727749072119933"
ELooooooo,1,"0,00727749072119933"
Ello,1,"0,00727749072119933"
el,1,"0,00727749072119933"
eatin,1,"0,00727749072119933"
ears,2,"0,0145549814423987"
early,3,"0,021832472163598"
earlier,1,"0,00727749072119933"
ear,1,"0,00727749072119933"
eah,1,"0,00727749072119933"
each,2,"0,0145549814423987"
e,16,"0,116439851539189"
during,1,"0,00727749072119933"
dunno,1,"0,00727749072119933"
dumbass,1,"0,00727749072119933"
dumass,2,"0,0145549814423987"
dul,3,"0,021832472163598"
duellllll,1,"0,00727749072119933"
duelll,1,"0,00727749072119933"
DUELL,1,"0,00727749072119933"
DUELDUELDUELDUELDUEL,1,"0,00727749072119933"
duel,45,"0,32748708245397"
DUEL,12,"0,087329888654392"
Duel,4,"0,0291099628847973"
duek,1,"0,00727749072119933"
dude,5,"0,0363874536059967"
DUDE,1,"0,00727749072119933"
dud,1,"0,00727749072119933"
duck?,1,"0,00727749072119933"
Dubai?,1,"0,00727749072119933"
dubai,10,"0,0727749072119933"
Dubai,2,"0,0145549814423987"
DUBAI,2,"0,0145549814423987"
du,1,"0,00727749072119933"
ds,2,"0,0145549814423987"
dry,5,"0,0363874536059967"
drop,4,"0,0291099628847973"
drive,2,"0,0145549814423987"
DrewStar23,1,"0,00727749072119933"
dress,1,"0,00727749072119933"
dream,1,"0,00727749072119933"
DRAVEN,1,"0,00727749072119933"
dragon,3,"0,021832472163598"
Dragon,2,"0,0145549814423987"
downgrade,1,"0,00727749072119933"
down,4,"0,0291099628847973"
double,7,"0,0509424350483953"
dork,2,"0,0145549814423987"
dope,1,"0,00727749072119933"
dont,28,"0,203769740193581"
Dont,1,"0,00727749072119933"
done,3,"0,021832472163598"
don't,3,"0,021832472163598"
doma,1,"0,00727749072119933"
dollar,3,"0,021832472163598"
dolars,1,"0,00727749072119933"
doing?,1,"0,00727749072119933"
doing,5,"0,0363874536059967"
doin,2,"0,0145549814423987"
dogshit,1,"0,00727749072119933"
DOGSHIT,1,"0,00727749072119933"
dogs,2,"0,0145549814423987"
dogJAM,18,"0,130994832981588"
doghouse,3,"0,021832472163598"
dog,11,"0,0800523979331926"
doesnt,3,"0,021832472163598"
doesn't,2,"0,0145549814423987"
does,3,"0,021832472163598"
dodge,1,"0,00727749072119933"
docJAM,1,"0,00727749072119933"
do,68,"0,494869369041555"
DO,5,"0,0363874536059967"
Do,3,"0,021832472163598"
dms,2,"0,0145549814423987"
dm,3,"0,021832472163598"
DJ,2,"0,0145549814423987"
dj,1,"0,00727749072119933"
dissapoint,1,"0,00727749072119933"
DISCORD:,6,"0,043664944327196"
discord,2,"0,0145549814423987"
DISCORD,1,"0,00727749072119933"
different,1,"0,00727749072119933"
difference,1,"0,00727749072119933"
died,2,"0,0145549814423987"
die,1,"0,00727749072119933"
didnt,4,"0,0291099628847973"
didn't,2,"0,0145549814423987"
didint,1,"0,00727749072119933"
did,6,"0,043664944327196"
dickwad,1,"0,00727749072119933"
dick,2,"0,0145549814423987"
Dia,1,"0,00727749072119933"
destiny,5,"0,0363874536059967"
depression,1,"0,00727749072119933"
deposited,1,"0,00727749072119933"
depo?,1,"0,00727749072119933"
depo,2,"0,0145549814423987"
denda,1,"0,00727749072119933"
demon,2,"0,0145549814423987"
DEMON,1,"0,00727749072119933"
delivery,1,"0,00727749072119933"
delay,1,"0,00727749072119933"
definitely,2,"0,0145549814423987"
default,1,"0,00727749072119933"
dede0099,1,"0,00727749072119933"
decent.,1,"0,00727749072119933"
decent,2,"0,0145549814423987"
deadwood,1,"0,00727749072119933"
dead,27,"0,196492249472382"
DEAD,5,"0,0363874536059967"
Dead,1,"0,00727749072119933"
ddx,2,"0,0145549814423987"
DD,1,"0,00727749072119933"
days*,1,"0,00727749072119933"
days,2,"0,0145549814423987"
day,13,"0,0946073793755913"
Day,2,"0,0145549814423987"
dauphin,1,"0,00727749072119933"
dasxboot,5,"0,0363874536059967"
DasXboot,1,"0,00727749072119933"
dasxboooot,1,"0,00727749072119933"
dasx,5,"0,0363874536059967"
dasX,3,"0,021832472163598"
dasda,1,"0,00727749072119933"
das,3,"0,021832472163598"
danger,1,"0,00727749072119933"
Dance,2,"0,0145549814423987"
dance,1,"0,00727749072119933"
DAMNNNN,1,"0,00727749072119933"
damnn,1,"0,00727749072119933"
damn,6,"0,043664944327196"
DAMN,1,"0,00727749072119933"
daily,14,"0,101884870096791"
Daily,1,"0,00727749072119933"
da?ly,1,"0,00727749072119933"
D::D:D:D,1,"0,00727749072119933"
D:,2,"0,0145549814423987"
d,1,"0,00727749072119933"
D,1,"0,00727749072119933"
czech?,1,"0,00727749072119933"
cyaa,4,"0,0291099628847973"
cya,9,"0,065497416490794"
cuz,2,"0,0145549814423987"
cut,1,"0,00727749072119933"
cursed,1,"0,00727749072119933"
currently,4,"0,0291099628847973"
cumback,1,"0,00727749072119933"
cumba,2,"0,0145549814423987"
cum,1,"0,00727749072119933"
crw,1,"0,00727749072119933"
cruised,1,"0,00727749072119933"
crown,1,"0,00727749072119933"
cristo?,1,"0,00727749072119933"
crew,6,"0,043664944327196"
create,1,"0,00727749072119933"
Create,1,"0,00727749072119933"
crazy,5,"0,0363874536059967"
Crazy,1,"0,00727749072119933"
crab,1,"0,00727749072119933"
coz,1,"0,00727749072119933"
country,2,"0,0145549814423987"
could,5,"0,0363874536059967"
cost,1,"0,00727749072119933"
COPIUM,4,"0,0291099628847973"
coomer,1,"0,00727749072119933"
cool,3,"0,021832472163598"
convinced,1,"0,00727749072119933"
continue,2,"0,0145549814423987"
connection,1,"0,00727749072119933"
connecting,1,"0,00727749072119933"
connected,2,"0,0145549814423987"
connect,1,"0,00727749072119933"
congrulations,2,"0,0145549814423987"
congratulate,1,"0,00727749072119933"
congrats,3,"0,021832472163598"
completely,1,"0,00727749072119933"
Complaining,1,"0,00727749072119933"
company,3,"0,021832472163598"
Como,1,"0,00727749072119933"
communist,1,"0,00727749072119933"
common,1,"0,00727749072119933"
coming,1,"0,00727749072119933"
comes,1,"0,00727749072119933"
comeon,1,"0,00727749072119933"
comedy,1,"0,00727749072119933"
comeback,9,"0,065497416490794"
come,25,"0,181937268029983"
combined,1,"0,00727749072119933"
coins,1,"0,00727749072119933"
coinager,1,"0,00727749072119933"
coin,1,"0,00727749072119933"
code-confirmations,1,"0,00727749072119933"
code,1,"0,00727749072119933"
co-centre,1,"0,00727749072119933"
cmoooon,2,"0,0145549814423987"
cmooon,4,"0,0291099628847973"
cmoon,4,"0,0291099628847973"
cmonnn,2,"0,0145549814423987"
cmon,7,"0,0509424350483953"
CMON,1,"0,00727749072119933"
cm????n,1,"0,00727749072119933"
Clueless,9,"0,065497416490794"
close..,1,"0,00727749072119933"
close,12,"0,087329888654392"
click,4,"0,0291099628847973"
cleocatra?,1,"0,00727749072119933"
cleocatra,15,"0,10916236081799"
Cleocatra,1,"0,00727749072119933"
cleo.,1,"0,00727749072119933"
cleo,4,"0,0291099628847973"
Cleo,1,"0,00727749072119933"
clear,1,"0,00727749072119933"
clean,1,"0,00727749072119933"
clck,1,"0,00727749072119933"
classix,1,"0,00727749072119933"
classic,4,"0,0291099628847973"
CLASSIC,1,"0,00727749072119933"
class,1,"0,00727749072119933"
clasic,1,"0,00727749072119933"
Clappy,1,"0,00727749072119933"
Clap,5,"0,0363874536059967"
clap,1,"0,00727749072119933"
CLAP,1,"0,00727749072119933"
claimed,1,"0,00727749072119933"
claim,1,"0,00727749072119933"
circulation,1,"0,00727749072119933"
Cinkancka,1,"0,00727749072119933"
Cinkacka,22,"0,160104795866385"
cigs,2,"0,0145549814423987"
chvoj99,1,"0,00727749072119933"
chus,1,"0,00727749072119933"
chrizz,1,"0,00727749072119933"
christmas,13,"0,0946073793755913"
CHRISTMAS,2,"0,0145549814423987"
Christmas,1,"0,00727749072119933"
chris,1,"0,00727749072119933"
chous,2,"0,0145549814423987"
chillin,1,"0,00727749072119933"
chill,5,"0,0363874536059967"
chestnut,1,"0,00727749072119933"
chellange?,1,"0,00727749072119933"
chellange,1,"0,00727749072119933"
Cheer100,2,"0,0145549814423987"
check,6,"0,043664944327196"
cheater,1,"0,00727749072119933"
CHATTT,1,"0,00727749072119933"
chat,7,"0,0509424350483953"
charm,9,"0,065497416490794"
charger,1,"0,00727749072119933"
chaoss,1,"0,00727749072119933"
Chaos,2,"0,0145549814423987"
chaos,1,"0,00727749072119933"
channel,1,"0,00727749072119933"
changer?,1,"0,00727749072119933"
chandelier,1,"0,00727749072119933"
chance?,1,"0,00727749072119933"
chance,5,"0,0363874536059967"
chair,2,"0,0145549814423987"
cg,3,"0,021832472163598"
Cg,1,"0,00727749072119933"
cet,1,"0,00727749072119933"
centrum,1,"0,00727749072119933"
centre,1,"0,00727749072119933"
central,1,"0,00727749072119933"
center,1,"0,00727749072119933"
cent,4,"0,0291099628847973"
celo,1,"0,00727749072119933"
cee,1,"0,00727749072119933"
cchest,1,"0,00727749072119933"
cayaa,1,"0,00727749072119933"
cause,2,"0,0145549814423987"
cats,1,"0,00727749072119933"
catJam,7,"0,0509424350483953"
catJAM,5,"0,0363874536059967"
catjam,1,"0,00727749072119933"
cat,4,"0,0291099628847973"
casualty,1,"0,00727749072119933"
casino,3,"0,021832472163598"
cashout?,1,"0,00727749072119933"
cashout,5,"0,0363874536059967"
CASHOUT,1,"0,00727749072119933"
cases,1,"0,00727749072119933"
case,5,"0,0363874536059967"
CAROOOOOOOL,1,"0,00727749072119933"
carooooool,1,"0,00727749072119933"
carol....,1,"0,00727749072119933"
carol...,1,"0,00727749072119933"
carol?,1,"0,00727749072119933"
carol,2,"0,0145549814423987"
CAROL,1,"0,00727749072119933"
Carnival,1,"0,00727749072119933"
carnaval,1,"0,00727749072119933"
carefulk,1,"0,00727749072119933"
care,4,"0,0291099628847973"
car?,1,"0,00727749072119933"
car,2,"0,0145549814423987"
cap,3,"0,021832472163598"
CAP,1,"0,00727749072119933"
cant,2,"0,0145549814423987"
cancer,1,"0,00727749072119933"
canary,1,"0,00727749072119933"
can't,1,"0,00727749072119933"
can,49,"0,356597045338767"
Can,2,"0,0145549814423987"
camon,1,"0,00727749072119933"
came,2,"0,0145549814423987"
cam?,1,"0,00727749072119933"
CALP,1,"0,00727749072119933"
calls,1,"0,00727749072119933"
calling,1,"0,00727749072119933"
called,2,"0,0145549814423987"
call,5,"0,0363874536059967"
CAAAAT,1,"0,00727749072119933"
C?ncer,1,"0,00727749072119933"
byeeee,1,"0,00727749072119933"
Byeee,1,"0,00727749072119933"
BYEEE,1,"0,00727749072119933"
bye,2,"0,0145549814423987"
by,2,"0,0145549814423987"
bvushido,1,"0,00727749072119933"
buyyy,1,"0,00727749072119933"
buyy,1,"0,00727749072119933"
buys,3,"0,021832472163598"
buying?,1,"0,00727749072119933"
buying,2,"0,0145549814423987"
buyin,1,"0,00727749072119933"
buy..,1,"0,00727749072119933"
buy.,1,"0,00727749072119933"
buy,66,"0,480314387599156"
BUY,2,"0,0145549814423987"
bux,1,"0,00727749072119933"
butterfly,1,"0,00727749072119933"
but...,1,"0,00727749072119933"
but,34,"0,247434684520777"
But,2,"0,0145549814423987"
business,1,"0,00727749072119933"
bushido,2,"0,0145549814423987"
bushgido,1,"0,00727749072119933"
bullet,1,"0,00727749072119933"
build,1,"0,00727749072119933"
buffaloo,1,"0,00727749072119933"
buffalo,15,"0,10916236081799"
Buffalo,1,"0,00727749072119933"
buddy,2,"0,0145549814423987"
btw,7,"0,0509424350483953"
bsck,1,"0,00727749072119933"
bruhhhhhhhhhhhhhhhhhhh,1,"0,00727749072119933"
bruh,7,"0,0509424350483953"
BRUH,1,"0,00727749072119933"
